,registration_date,years_of_study,family_size,loan_amount,total_career_years,birth_date,contract_type,is_male,province,zip_code,user_id,age,group,history_type,monthly_expense
21901,2012-03-17,,0.0,122697,,1970-10-01,E,1.0,K,290012,900297,41.0,B,C,15000.0
21902,2012-03-17,,0.0,155244,,1987-03-24,E,1.0,K,290001,900303,25.0,B,B,15000.0
21903,2012-03-17,,0.0,129096,,1986-01-08,E,1.0,K,291170,900381,26.0,B,C,15000.0
21904,2012-03-17,,0.0,151125,,1992-10-18,E,1.0,K,291110,900660,19.0,A,C,12000.0
21905,2012-03-18,,0.0,153996,,1970-06-01,E,1.0,K,291165,902187,42.0,B,C,25000.0
21906,2012-03-18,,0.0,142734,,1985-09-11,E,1.0,K,291165,902392,26.0,B,C,15000.0
21907,2012-03-18,2.0,0.0,155244,2.0,1986-01-22,B,1.0,K,291745,902680,26.0,B,C,11000.0
21908,2012-03-18,3.0,0.0,151545,3.0,1987-02-03,B,1.0,K,291107,902779,25.0,B,C,10000.0
21909,2012-03-18,,0.0,133122,,1971-06-07,E,1.0,K,291780,902950,41.0,B,C,16000.0
21910,2012-03-18,,0.0,118374,,1984-07-12,E,1.0,K,288350,902989,28.0,A,C,15000.0
21911,2012-03-18,4.0,0.0,143730,4.0,1983-05-12,B,1.0,K,290019,903191,29.0,B,A,11700.0
21912,2012-03-19,,0.0,148014,,1992-08-02,E,1.0,K,290011,904748,20.0,A,C,15000.0
21913,2012-03-19,4.0,0.0,151545,4.0,1987-02-15,B,1.0,K,290001,905063,25.0,A,C,12000.0
21914,2012-03-21,,0.0,151545,,1968-05-26,E,1.0,K,291740,905948,44.0,B,A,15000.0
21915,2012-03-21,,0.0,129096,,1974-06-01,E,1.0,K,291440,905956,38.0,B,C,15000.0
21916,2012-03-21,,0.0,118542,,1980-03-04,E,1.0,K,290002,906114,32.0,B,C,12000.0
21917,2012-03-22,,0.0,130890,,1981-05-08,E,1.0,K,291160,907939,31.0,B,C,20000.0
21918,2012-03-22,,0.0,151545,,1986-01-20,E,1.0,K,290011,907948,26.0,B,C,12000.0
21919,2012-03-25,,0.0,165399,,1986-09-22,E,1.0,K,291140,909766,25.0,B,C,15000.0
21920,2012-03-25,,0.0,135321,,1967-06-29,E,1.0,K,291165,909767,45.0,B,C,20000.0
21921,2012-03-25,,0.0,153996,,1985-09-11,E,1.0,K,289365,909770,27.0,B,C,15000.0
21922,2012-03-25,,0.0,129096,,1967-07-14,E,0.0,K,290002,909858,45.0,B,A,12000.0
21923,2012-03-25,,1.0,153996,,1975-06-01,D,1.0,K,290001,909916,36.0,B,C,12000.0
21924,2012-03-26,,0.0,152187,,1984-07-01,E,1.0,K,290019,910547,28.0,B,C,15000.0
21925,2012-03-26,,1.0,133122,,1980-06-01,E,1.0,K,291770,910709,32.0,B,C,13000.0
21926,2012-03-26,,2.0,135315,,2056-01-05,E,1.0,K,290006,910780,56.0,B,C,17000.0
21927,2012-03-26,,0.0,143730,,1969-05-11,E,1.0,K,292150,912221,43.0,B,C,18000.0
21928,2012-03-26,2.0,0.0,158445,2.0,1983-03-17,B,0.0,K,290001,912498,29.0,B,A,11000.0
21929,2012-03-26,,3.0,153996,,1985-01-01,E,1.0,K,290001,912648,27.0,B,C,15000.0
21930,2012-03-26,,0.0,155970,,2063-06-01,E,1.0,K,291770,912748,49.0,B,B,15000.0
21931,2012-03-26,10.0,0.0,109941,10.0,1981-06-30,B,1.0,K,291350,912753,31.0,B,A,10500.0
21932,2012-03-26,10.0,0.0,143730,10.0,1978-06-01,A,1.0,K,291160,913547,34.0,B,C,25720.0
21933,2012-03-26,10.0,0.0,158625,10.0,2059-07-19,B,1.0,K,290001,913685,53.0,B,A,10000.0
21934,2012-03-26,,0.0,118374,,1980-05-21,E,1.0,K,291165,913741,32.0,B,C,25000.0
21935,2012-03-26,,0.0,118374,,1989-08-06,E,1.0,K,291410,913790,23.0,A,C,15000.0
21936,2012-03-26,,0.0,118374,,1982-05-10,E,1.0,K,291440,913807,30.0,A,C,20000.0
21937,2012-03-26,4.0,0.0,129096,4.0,1967-08-10,B,1.0,K,291775,913840,45.0,B,C,9000.0
21938,2012-03-26,10.0,0.0,143730,10.0,2065-06-02,A,1.0,K,290019,914206,47.0,B,C,23300.0
21939,2012-03-28,,1.0,153996,,1990-07-16,E,1.0,K,290001,914891,22.0,B,C,11000.0
21940,2012-03-28,,0.0,165399,,1987-03-06,E,1.0,K,290001,915162,25.0,B,C,11000.0
21941,2012-03-29,,0.0,158625,,1972-11-02,E,1.0,K,292150,915226,39.0,B,C,20000.0
21942,2012-03-29,3.0,2.0,145062,3.0,1988-03-18,B,0.0,K,290009,915679,24.0,B,C,9000.0
21943,2012-03-29,,0.0,147237,,1968-07-16,E,1.0,K,290009,915699,44.0,B,C,50000.0
21944,2012-03-29,17.0,0.0,167931,17.0,2065-06-01,B,1.0,K,290020,915708,47.0,B,B,19000.0
21945,2012-03-30,3.0,0.0,167931,3.0,1984-02-12,B,1.0,K,291510,916978,28.0,B,C,10000.0
21946,2012-03-30,5.0,2.0,168309,5.0,2064-01-01,B,1.0,K,290001,917105,48.0,B,C,9000.0
21947,2012-03-30,20.0,0.0,158889,20.0,1972-12-21,A,1.0,K,290019,917452,39.0,B,C,26159.0
21948,2012-03-30,10.0,0.0,148722,10.0,2062-06-01,E,1.0,K,290012,917481,50.0,B,C,8500.0
21949,2012-03-31,,0.0,151545,,1979-06-03,E,1.0,K,291170,919553,33.0,B,C,15000.0
21950,2012-03-31,27.0,0.0,135321,27.0,1970-04-18,B,1.0,K,290021,919561,41.0,B,A,15000.0
21951,2012-03-31,,0.0,118923,,1974-06-01,E,0.0,K,291135,919562,38.0,B,C,15000.0
21952,2012-03-31,,0.0,143730,,1978-06-01,E,1.0,K,289365,919601,34.0,B,C,15000.0
21953,2012-03-31,,1.0,141642,,1988-01-12,E,1.0,K,291770,919722,24.0,A,C,13000.0
21954,2012-03-31,,2.0,151713,,1981-01-01,E,1.0,K,291770,919756,31.0,B,C,13000.0
21955,2012-03-31,,0.0,151545,,2064-01-01,E,1.0,K,291160,919898,48.0,B,C,15000.0
21956,2012-03-31,2.0,0.0,129096,2.0,1971-06-01,B,1.0,K,290020,920392,41.0,B,C,10500.0
21957,2012-03-31,,0.0,143730,,1986-01-01,E,1.0,K,291165,922239,26.0,B,C,15000.0
21958,2012-03-31,,4.0,146610,,1974-06-01,E,1.0,K,291160,923307,38.0,B,C,15000.0
21959,2012-03-31,,0.0,123183,,1971-06-01,E,1.0,K,291160,923410,41.0,B,C,15000.0
21960,2012-03-31,,0.0,131439,,1979-07-06,E,1.0,K,292155,923437,33.0,B,C,25000.0
21961,2012-03-31,8.0,2.0,143730,0.0,1977-06-24,B,1.0,K,290006,923477,35.0,B,C,10000.0
21962,2012-03-31,2.0,0.0,165399,2.0,1986-01-01,B,1.0,K,291510,923531,26.0,B,C,9500.0
21963,2012-03-31,,0.0,153996,,1983-06-01,E,1.0,K,291160,923634,29.0,B,C,15000.0
21964,2012-03-31,,0.0,122697,,1981-04-28,D,1.0,K,291170,923688,30.0,B,C,15000.0
21965,2012-03-31,,0.0,118374,,1974-01-11,E,1.0,K,291135,923693,38.0,B,C,20000.0
21966,2012-03-31,,0.0,141018,,1986-07-21,E,1.0,K,291810,923933,26.0,B,C,20000.0
21967,2012-03-31,,0.0,118542,,1980-06-01,E,1.0,K,291135,924752,32.0,B,C,15000.0
21968,2012-03-31,,0.0,153996,,1985-06-21,E,1.0,K,291170,924761,27.0,B,C,15000.0
21969,2012-04-04,,2.0,135321,,1977-01-24,E,1.0,K,290006,927034,35.0,B,C,20000.0
21970,2012-04-04,1.0,0.0,161751,7.0,1988-04-12,B,0.0,K,290004,927183,24.0,A,C,7000.0
21971,2012-04-04,,2.0,123024,,1981-05-11,E,1.0,K,290019,927618,31.0,B,C,20000.0
21972,2012-04-04,5.0,2.0,158445,5.0,1968-01-28,B,0.0,K,290009,927627,44.0,B,C,9000.0
21973,2012-04-04,,0.0,148722,,1966-06-01,E,1.0,K,291160,927779,46.0,B,C,15000.0
21974,2012-05-04,5.0,0.0,167931,5.0,1980-09-12,B,1.0,K,290012,928308,32.0,B,B,12500.0
21975,2012-07-04,,0.0,153996,,1975-08-18,E,1.0,K,291510,929642,37.0,B,C,15000.0
21976,2012-07-04,3.0,0.0,125994,3.0,1980-01-01,B,1.0,K,288230,929889,32.0,B,C,11500.0
21977,2012-07-04,,0.0,129096,,1985-06-01,E,1.0,K,291165,930704,27.0,B,C,20000.0
21978,2012-07-04,,0.0,143730,,1980-11-16,E,1.0,K,290001,930719,31.0,B,C,20000.0
21979,2012-08-04,,0.0,143730,,1986-01-01,E,1.0,K,291165,930980,26.0,B,C,15000.0
21980,2012-08-04,,0.0,143730,,1992-06-01,E,1.0,K,291165,931200,20.0,A,C,15000.0
21981,2012-08-04,,0.0,129096,,1986-06-01,E,1.0,K,291165,932094,26.0,B,C,13000.0
21982,2012-08-04,,0.0,142734,,1974-06-01,E,1.0,K,291165,932252,38.0,B,C,15000.0
21983,2012-08-04,,0.0,143730,,1980-06-28,E,1.0,K,291125,932560,32.0,B,C,15000.0
21984,2012-08-04,4.0,2.0,176145,4.0,1983-07-23,B,1.0,K,291780,932561,29.0,B,C,12000.0
21985,2012-08-04,,2.0,152280,,1983-07-03,D,1.0,K,291770,932580,29.0,B,C,13000.0
21986,2012-08-04,,0.0,153996,,1978-02-20,E,1.0,K,289330,932582,34.0,B,A,18000.0
21987,2012-08-04,,2.0,139839,,1972-06-01,D,1.0,K,291250,932585,40.0,B,C,13000.0
21988,2012-11-04,10.0,0.0,130890,10.0,1968-06-14,B,1.0,K,290008,933868,44.0,B,C,12000.0
21989,2012-11-04,1.0,0.0,130890,1.0,1980-08-29,B,1.0,K,290019,933882,32.0,B,A,26000.0
21990,2012-11-04,,0.0,118374,,1981-07-08,E,1.0,K,291170,934053,31.0,B,C,20000.0
21991,2012-11-04,,0.0,165399,,1967-09-17,E,1.0,K,290003,934083,45.0,B,C,18000.0
21992,2012-11-04,4.0,1.0,182427,4.0,1971-01-27,B,1.0,K,290010,934370,41.0,B,A,37000.0
21993,2012-11-04,5.0,0.0,152187,5.0,2064-12-19,B,1.0,K,291775,934401,47.0,B,C,15000.0
21994,2012-11-04,10.0,0.0,165399,10.0,1973-08-15,B,1.0,K,290010,934433,39.0,B,C,12000.0
21995,2012-11-04,,0.0,132903,,2052-01-01,E,1.0,K,288365,934441,60.0,B,C,15000.0
21996,2012-11-04,5.0,2.0,152187,5.0,1980-06-15,B,0.0,K,290010,934584,32.0,B,C,8000.0
21997,2012-11-04,,0.0,153996,,1985-04-24,E,1.0,K,291165,934910,27.0,A,C,15000.0
21998,2012-11-04,,0.0,152187,,1978-06-01,E,1.0,K,291160,934915,34.0,B,C,15000.0
21999,2012-11-04,2.0,1.0,152187,2.0,1985-06-22,B,0.0,K,290001,934962,27.0,B,C,10000.0
22000,2012-11-04,35.0,2.0,129096,35.0,2061-08-28,B,0.0,K,290001,934969,51.0,B,C,8000.0
22001,2012-11-04,17.0,2.0,151545,17.0,1978-03-01,B,1.0,K,290007,935052,34.0,B,C,9000.0
22002,2012-11-04,,0.0,151545,,1983-02-06,E,1.0,K,291160,935059,29.0,B,C,15000.0
22003,2012-11-04,,0.0,142734,,1986-02-01,E,1.0,K,291165,935061,26.0,B,C,15000.0
22004,2012-11-04,,0.0,118374,,1976-01-01,E,1.0,K,289365,935074,36.0,B,C,15000.0
22005,2012-11-04,3.0,0.0,129096,3.0,1983-04-26,B,1.0,K,288265,935089,29.0,A,A,13000.0
22006,2012-11-04,,0.0,155382,,1981-06-01,E,1.0,K,291135,935144,31.0,B,C,20000.0
22007,2012-11-04,1.0,0.0,135321,1.0,1986-05-08,B,1.0,K,290024,935148,26.0,A,A,10500.0
22008,2012-11-04,12.0,0.0,152187,12.0,2063-01-01,B,0.0,K,290016,935151,49.0,B,C,15000.0
22009,2012-11-04,6.0,0.0,92874,6.0,1975-08-20,A,1.0,K,290012,935157,37.0,B,A,30000.0
22010,2012-11-04,,1.0,165192,,1975-04-08,D,1.0,K,290012,935211,37.0,B,C,15000.0
22011,2012-11-04,,0.0,165399,,1990-06-05,E,1.0,K,291165,935380,22.0,A,C,15000.0
22012,2012-12-04,,0.0,153996,,1985-06-01,E,1.0,K,291125,936482,27.0,B,C,17000.0
22013,2012-12-04,,0.0,143730,,1985-10-20,E,1.0,K,291155,936500,26.0,B,C,15000.0
22014,2012-12-04,,0.0,155382,,1984-08-17,E,1.0,K,291740,936501,28.0,B,A,20000.0
22015,2012-12-04,,0.0,129096,,1984-05-02,E,1.0,K,290001,936506,28.0,A,A,15000.0
22016,2012-12-04,1.0,0.0,168309,1.0,1984-05-20,B,1.0,K,290008,936507,28.0,A,A,9000.0
22017,2012-04-13,,0.0,153996,,1983-10-30,E,1.0,K,291165,938648,28.0,B,C,20000.0
22018,2012-04-13,1.0,2.0,143730,7.0,1986-10-06,B,1.0,K,290011,938652,26.0,B,C,7500.0
22019,2012-04-13,,0.0,138336,,1982-06-01,E,1.0,K,290001,938653,30.0,B,A,25000.0
22020,2012-04-13,,0.0,151545,,2065-01-01,E,1.0,K,289370,938659,47.0,B,C,15000.0
22021,2012-04-13,,2.0,143730,,1976-06-01,E,1.0,K,290001,938702,36.0,B,C,14000.0
22022,2012-04-13,8.0,2.0,165399,18.0,1967-12-11,B,0.0,K,290002,938716,44.0,B,C,28000.0
22023,2012-04-14,20.0,0.0,143730,20.0,1967-03-15,E,1.0,K,291440,939539,45.0,B,C,20000.0
22024,2012-04-14,2.0,2.0,158625,2.0,1974-01-23,B,1.0,K,290010,939555,38.0,B,C,15000.0
22025,2012-04-14,10.0,2.0,173529,10.0,1987-07-01,B,1.0,K,290014,939562,25.0,A,C,12000.0
22026,2012-04-16,2.0,2.0,152187,12.0,1970-02-22,B,1.0,K,290019,941038,42.0,B,C,8000.0
22027,2012-04-16,2.0,2.0,161817,2.0,1992-01-26,B,1.0,K,290001,941072,20.0,A,C,10000.0
22028,2012-04-16,30.0,2.0,134376,30.0,2051-06-01,A,1.0,K,290001,941088,61.0,B,C,10319.0
22029,2012-04-16,2.0,2.0,175482,8.0,1984-11-03,B,1.0,K,290007,941222,27.0,B,C,10000.0
22030,2012-04-16,9.0,0.0,177306,0.0,1987-04-16,B,1.0,K,290022,941232,25.0,A,C,51000.0
22031,2012-04-16,10.0,2.0,143730,20.0,1986-01-16,B,1.0,K,290006,941395,26.0,B,C,9000.0
22032,2012-04-16,3.0,2.0,173529,3.0,1989-11-04,B,1.0,K,290010,941606,22.0,A,A,12000.0
22033,2012-04-16,,0.0,135321,,1983-06-01,E,1.0,K,290004,941640,29.0,B,C,18000.0
22034,2012-04-16,9.0,0.0,135321,0.0,1967-10-03,B,1.0,K,290007,941645,45.0,B,A,34000.0
22035,2012-04-16,,0.0,129030,,1986-05-23,E,1.0,K,291165,942015,26.0,B,C,12000.0
22036,2012-04-16,,0.0,158625,,1978-12-22,E,1.0,K,292150,942031,33.0,B,C,16667.0
22037,2012-04-16,,0.0,143730,,1978-10-15,E,1.0,K,290016,942039,33.0,B,C,180000.0
22038,2012-04-16,10.0,0.0,99009,10.0,1981-07-16,B,1.0,K,291445,942060,31.0,A,C,10000.0
22039,2012-04-18,,1.0,139839,,1982-01-01,D,1.0,K,291770,943225,30.0,B,C,13000.0
22040,2012-04-18,,0.0,142734,,1994-02-20,E,1.0,K,291165,944002,18.0,A,C,15000.0
22041,2012-04-18,3.0,0.0,151545,3.0,1984-07-22,B,1.0,K,290012,944570,28.0,B,A,8000.0
22042,2012-04-19,10.0,0.0,141018,10.0,1978-01-01,E,1.0,K,290007,944664,34.0,B,C,14000.0
22043,2012-04-19,8.0,0.0,167931,0.0,1981-10-13,E,1.0,K,291101,944676,31.0,B,A,17000.0
22044,2012-04-19,2.0,0.0,165192,2.0,1968-06-12,B,1.0,K,290016,944867,44.0,B,C,10500.0
22045,2012-04-19,,2.0,113838,,2064-05-31,E,1.0,K,290005,944881,48.0,B,C,20000.0
22046,2012-04-19,,2.0,165399,,1974-04-21,E,0.0,K,290019,944910,38.0,B,C,15000.0
22047,2012-04-19,20.0,2.0,165399,20.0,1967-04-12,B,1.0,K,290001,944928,45.0,B,C,12500.0
22048,2012-04-19,,0.0,118374,,1969-06-01,E,1.0,K,291165,944929,43.0,B,C,20000.0
22049,2012-04-19,,0.0,143730,,1991-06-26,E,1.0,K,291160,944930,21.0,B,C,15000.0
22050,2012-04-19,,0.0,142734,,1968-06-01,E,1.0,K,291165,944936,44.0,B,C,20000.0
22051,2012-04-19,,0.0,118542,,1977-06-01,E,1.0,K,291140,944940,35.0,B,C,15000.0
22052,2012-04-19,,0.0,151545,,2060-06-01,E,1.0,K,289350,944959,52.0,B,C,15000.0
22053,2012-04-19,,0.0,130890,,1974-07-01,E,0.0,K,290001,945537,38.0,B,C,20000.0
22054,2012-04-19,,0.0,165399,,1984-06-12,E,1.0,K,291165,946059,28.0,B,C,15000.0
22055,2012-04-21,4.0,0.0,153996,4.0,1980-06-17,B,1.0,K,290016,948632,32.0,B,C,9500.0
22056,2012-04-21,2.0,0.0,174408,2.0,1986-01-11,B,1.0,K,290019,949186,26.0,A,A,10000.0
22057,2012-04-21,12.0,0.0,142734,12.0,1966-06-10,A,1.0,K,290011,949232,46.0,B,C,25000.0
22058,2012-04-21,,0.0,165192,,1976-01-01,E,1.0,K,290002,949583,36.0,B,A,15000.0
22059,2012-04-21,1.0,0.0,173529,1.0,1989-05-02,B,1.0,K,290017,949586,23.0,A,A,16700.0
22060,2012-04-21,,0.0,143730,,1976-02-16,E,1.0,K,290002,949614,36.0,B,C,15000.0
22061,2012-04-21,5.0,0.0,158445,5.0,1979-04-11,B,1.0,K,290019,949643,33.0,A,C,10000.0
22062,2012-04-22,4.0,2.0,143730,4.0,1979-03-22,B,1.0,K,291761,950400,33.0,B,C,9000.0
22063,2012-04-22,2.0,0.0,142734,2.0,1968-05-13,B,1.0,K,290025,950520,44.0,B,A,18000.0
22064,2012-04-22,,0.0,143730,,1971-10-13,E,1.0,K,291440,950858,40.0,B,C,1666.0
22065,2012-04-22,4.0,0.0,153996,4.0,1992-01-05,B,1.0,K,290016,952164,20.0,A,C,10000.0
22066,2012-04-23,,0.0,153996,,1980-06-13,E,1.0,K,291165,952258,32.0,B,C,15000.0
22067,2012-04-23,,0.0,147693,,1972-06-01,E,1.0,K,291530,952292,40.0,B,C,14000.0
22068,2012-04-23,,0.0,151545,,1981-12-08,E,1.0,K,290022,952978,30.0,B,C,14000.0
22069,2012-04-23,,0.0,153996,,1986-01-04,E,1.0,K,291770,953156,26.0,A,C,15000.0
22070,2012-04-23,3.0,0.0,165399,3.0,1984-06-08,B,1.0,K,290025,953179,28.0,B,A,10500.0
22071,2012-04-23,,0.0,152187,,2056-01-01,E,1.0,K,291160,953322,56.0,B,C,15000.0
22072,2012-04-23,,0.0,153996,,1978-03-15,E,1.0,K,289140,953366,34.0,B,C,20000.0
22073,2012-04-23,5.0,0.0,163458,5.0,1975-06-08,B,0.0,K,290001,953433,37.0,B,C,10000.0
22074,2012-04-23,3.0,2.0,141018,6.0,1990-05-09,B,1.0,K,290022,955069,22.0,A,A,12000.0
22075,2012-04-25,2.0,0.0,139116,2.0,1987-07-30,B,1.0,K,290017,956305,25.0,A,C,9000.0
22076,2012-04-25,,0.0,153996,,1985-06-01,E,1.0,K,291165,956366,27.0,B,C,15000.0
22077,2012-04-25,,0.0,143730,,1986-01-01,E,1.0,K,291165,956367,26.0,A,C,15000.0
22078,2012-04-25,,0.0,155382,,2062-06-01,E,1.0,K,291160,956368,49.0,B,C,15000.0
22079,2012-04-25,,0.0,155382,,1980-08-17,E,1.0,K,291160,956369,32.0,A,C,15000.0
22080,2012-04-25,,0.0,143730,,1977-01-01,E,1.0,K,289365,956436,35.0,B,C,15000.0
22081,2012-04-25,10.0,0.0,158445,10.0,1986-07-12,E,1.0,K,291410,956471,26.0,B,C,10000.0
22082,2012-04-25,,4.0,158445,,1968-08-03,E,0.0,K,291140,956575,44.0,B,C,15000.0
22083,2012-04-26,,2.0,177306,,1978-11-12,E,1.0,K,290006,957034,33.0,B,C,15000.0
22084,2012-04-26,,0.0,143730,,1966-01-01,E,1.0,K,291140,957062,46.0,B,C,15000.0
22085,2012-04-26,,0.0,129096,,1977-01-01,E,1.0,K,289390,957108,35.0,B,C,15000.0
22086,2012-04-26,,0.0,165399,,1986-08-25,E,1.0,K,291135,957113,26.0,A,C,30000.0
22087,2012-04-26,,1.0,152187,,1985-09-29,E,1.0,K,290001,958310,27.0,B,C,15000.0
22088,2012-04-26,7.0,0.0,143730,7.0,1987-09-09,B,1.0,K,291440,958321,25.0,B,C,12000.0
22089,2012-04-26,10.0,0.0,174054,10.0,2059-07-16,B,1.0,K,290021,958348,53.0,B,A,75000.0
22090,2012-04-26,,0.0,153996,,1976-06-01,E,1.0,K,289365,958354,36.0,B,C,15000.0
22091,2012-04-27,,0.0,152187,,1989-05-03,E,1.0,K,290006,958570,23.0,B,C,20000.0
22092,2012-04-27,,0.0,163872,,1981-04-03,E,1.0,K,290007,958571,31.0,B,C,15000.0
22093,2012-04-28,,0.0,129096,,1973-01-01,E,1.0,K,290012,960058,39.0,B,C,15000.0
22094,2012-04-28,16.0,0.0,152187,16.0,1972-05-06,B,1.0,K,291430,960086,40.0,B,C,12000.0
22095,2012-04-28,1.0,0.0,158445,1.0,1989-01-12,B,1.0,K,291440,960123,23.0,B,C,10000.0
22096,2012-04-28,,0.0,152187,,1986-06-01,E,1.0,K,291125,960859,26.0,B,C,15000.0
22097,2012-04-28,,0.0,169398,,2057-03-23,E,1.0,K,291775,960861,55.0,B,C,15000.0
22098,2012-04-28,5.0,0.0,152187,5.0,1986-01-11,B,1.0,K,291520,960863,26.0,B,A,11500.0
22099,2012-04-28,5.0,0.0,161817,5.0,1971-04-26,B,1.0,K,291780,960929,41.0,B,A,13500.0
22100,2012-04-28,,0.0,143730,,1978-06-02,E,1.0,K,289360,960947,34.0,B,C,12000.0
22101,2012-04-28,,0.0,152187,,1983-03-15,E,1.0,K,289365,961579,29.0,B,C,15000.0
22102,2012-04-28,,0.0,152187,,2064-06-01,E,1.0,K,291125,961581,48.0,B,C,15000.0
22103,2012-04-30,,0.0,158445,,1986-07-01,E,1.0,K,289370,963814,26.0,A,C,15000.0
22104,2012-04-30,,1.0,142734,,2059-01-01,E,1.0,K,290001,963833,53.0,B,C,11000.0
22105,2012-04-30,,0.0,142734,,1985-01-01,E,1.0,K,289365,963986,27.0,B,C,15000.0
22106,2012-04-30,2.0,0.0,145062,2.0,1993-06-30,B,1.0,K,290001,964858,19.0,A,C,7500.0
22107,2012-04-30,,0.0,135321,,1975-01-01,E,1.0,K,291775,964876,37.0,B,C,15000.0
22108,2012-04-30,,4.0,151545,,1966-01-01,E,1.0,K,291175,964881,46.0,B,C,15000.0
22109,2012-04-30,,2.0,143508,,1977-06-01,E,1.0,K,290019,964899,35.0,B,C,12000.0
22110,2012-04-30,5.0,1.0,158445,5.0,1970-11-29,B,0.0,K,290022,965239,41.0,B,C,10000.0
22111,2012-04-30,,0.0,152187,,2062-03-03,E,1.0,K,290012,965253,50.0,B,C,15000.0
22112,2012-04-30,,0.0,143730,,1985-01-01,E,1.0,K,291160,967304,27.0,B,C,150000.0
22113,2012-04-30,8.0,0.0,113838,8.0,1977-06-12,B,1.0,K,291780,967337,35.0,B,A,11000.0
22114,2012-04-30,,0.0,145062,,1970-01-01,E,1.0,K,291125,967338,42.0,B,C,15000.0
22115,2012-04-30,,0.0,143730,,2061-04-19,E,0.0,K,290016,967341,51.0,B,C,11000.0
22116,2012-04-30,,0.0,142734,,1976-01-01,E,1.0,K,291165,967447,36.0,B,C,15000.0
22117,2012-04-30,,4.0,153996,,1975-04-18,E,1.0,K,291140,967793,37.0,B,C,20000.0
22118,2012-04-30,,0.0,151545,,1972-01-01,E,1.0,K,291775,969596,40.0,B,C,15000.0
22119,2012-04-30,,2.0,133122,,1982-08-02,D,1.0,K,291770,969642,30.0,B,C,14000.0
22120,2012-04-30,,0.0,161817,,1986-07-15,E,1.0,K,291125,969647,26.0,A,C,12000.0
22121,2012-04-30,,0.0,153996,,1983-11-23,E,1.0,K,291445,969781,28.0,B,A,15000.0
22122,2012-04-30,,0.0,146610,,1981-01-06,E,0.0,K,290018,969936,31.0,B,A,15000.0
22123,2012-04-30,5.0,0.0,165192,5.0,2063-06-18,B,1.0,K,290023,970328,49.0,B,B,22000.0
22124,2012-04-30,,0.0,155382,,1970-03-06,E,1.0,K,288520,970397,42.0,B,C,40000.0
22125,2012-04-30,3.0,0.0,165192,3.0,2063-06-01,B,1.0,K,291440,970863,49.0,B,C,12000.0
22126,2012-03-05,2.0,0.0,158625,2.0,1986-06-19,B,1.0,K,290009,972848,26.0,A,A,15000.0
22127,2012-03-05,12.0,0.0,152187,12.0,1974-03-19,B,0.0,K,290019,972850,38.0,B,A,12000.0
22128,2012-03-05,,0.0,152187,,1974-02-20,E,0.0,K,290009,972854,38.0,B,C,12000.0
22129,2012-05-05,,0.0,161643,,1979-05-04,E,1.0,K,290021,974336,33.0,B,C,15000.0
22130,2012-05-05,,0.0,165192,,2065-06-01,E,1.0,K,290021,974376,47.0,B,C,15000.0
22131,2012-05-05,10.0,0.0,152187,10.0,1966-06-01,B,1.0,K,290012,974393,46.0,B,C,9000.0
22132,2012-05-05,,0.0,158445,,1982-08-01,E,1.0,K,291445,974418,30.0,B,C,12000.0
22133,2012-05-05,,0.0,143730,,1973-06-01,E,1.0,K,291165,975272,39.0,B,C,20000.0
22134,2012-05-05,4.0,0.0,165399,4.0,1986-01-13,B,1.0,K,291761,975331,26.0,A,A,10500.0
22135,2012-06-05,,0.0,165399,,1989-08-13,E,1.0,K,291445,975745,23.0,A,C,12000.0
22136,2012-06-05,,0.0,158625,,1986-06-22,E,1.0,K,288640,976801,26.0,A,A,12000.0
22137,2012-06-05,,0.0,152187,,1967-06-24,B,1.0,K,290006,976802,45.0,B,A,17000.0
22138,2012-07-05,4.0,0.0,143730,4.0,1986-01-05,B,1.0,K,291780,978111,26.0,A,A,11000.0
22139,2012-07-05,,0.0,158445,,1974-02-02,E,1.0,K,290012,978590,38.0,B,C,20000.0
22140,2012-07-05,,2.0,156393,,1967-12-06,E,0.0,K,290006,978851,44.0,B,C,10000.0
22141,2012-10-05,3.0,0.0,165399,3.0,1968-02-07,B,1.0,K,290021,981339,44.0,B,C,13000.0
22142,2012-10-05,10.0,2.0,148893,10.0,1978-10-06,B,1.0,K,290010,981401,34.0,B,C,15000.0
22143,2012-10-05,1.0,0.0,146610,1.0,1990-06-01,B,1.0,K,290010,981405,22.0,A,C,13800.0
22144,2012-10-05,,0.0,155382,,1970-07-26,E,1.0,K,290023,981421,42.0,B,C,12000.0
22145,2012-11-05,10.0,0.0,153996,10.0,2060-12-04,B,1.0,K,290006,983054,51.0,B,A,15000.0
22146,2012-12-05,3.0,2.0,178491,8.0,1981-03-26,B,1.0,K,290001,983427,31.0,B,A,14500.0
22147,2012-12-05,,0.0,143730,,1967-03-11,E,1.0,K,290001,984286,45.0,B,C,30000.0
22148,2012-12-05,,0.0,130890,,1991-05-06,E,1.0,K,290002,984432,21.0,A,C,12000.0
22149,2012-12-05,15.0,0.0,165399,15.0,2063-06-01,B,1.0,K,291410,984638,49.0,B,C,15000.0
22150,2012-12-05,,2.0,143730,,1972-06-01,E,0.0,K,290001,984646,40.0,B,C,10000.0
22151,2012-12-05,2.0,0.0,155382,2.0,1990-06-20,B,1.0,K,291240,985181,22.0,B,C,10000.0
22152,2012-12-05,,0.0,135321,,1981-07-10,E,1.0,K,290012,985185,31.0,B,C,20000.0
